3.356300e-02, 5, 200.000000, 2.426000e+02, 2.100000e+01, 1.000000e+00
6.118600e-02, 5, 400.000000, 4.758000e+02, 3.400000e+01, 1.000000e+00
9.436901e-02, 5, 600.000000, 6.730000e+02, 4.460000e+01, 1.000000e+00
1.383304e-01, 5, 800.000000, 9.282000e+02, 4.720000e+01, 1.000000e+00
1.842792e-01, 5, 1000.000000, 1.128600e+03, 5.180000e+01, 1.000000e+00
2.394540e-01, 5, 1200.000000, 1.377000e+03, 6.420000e+01, 1.000000e+00
2.830154e-01, 5, 1400.000000, 1.599000e+03, 4.820000e+01, 1.000000e+00
2.991102e-01, 5, 1600.000000, 1.829000e+03, 6.760000e+01, 1.000000e+00
3.319710e-01, 5, 1800.000000, 2.024600e+03, 6.100000e+01, 1.000000e+00
4.295240e-01, 5, 2000.000000, 2.249800e+03, 5.200000e+01, 1.000000e+00
4.490390e-01, 5, 2200.000000, 2.507400e+03, 6.580000e+01, 1.000000e+00
4.678038e-01, 5, 2400.000000, 2.709000e+03, 6.200000e+01, 1.000000e+00
4.998049e-01, 5, 2600.000000, 2.956600e+03, 6.620000e+01, 1.000000e+00
5.684040e-01, 5, 2800.000000, 3.210200e+03, 6.320000e+01, 1.000000e+00
5.598136e-01, 5, 3000.000000, 3.407400e+03, 5.400000e+01, 1.000000e+00
7.189062e-01, 5, 3200.000000, 3.625000e+03, 6.560000e+01, 1.000000e+00
6.694512e-01, 5, 3400.000000, 3.907400e+03, 6.400000e+01, 1.000000e+00
6.931562e-01, 5, 3600.000000, 4.090600e+03, 7.020000e+01, 1.000000e+00
7.823862e-01, 5, 3800.000000, 4.305000e+03, 6.180000e+01, 1.000000e+00
8.582854e-01, 5, 4000.000000, 4.516600e+03, 7.960000e+01, 1.000000e+00
8.578440e-01, 5, 4200.000000, 4.737000e+03, 7.180000e+01, 1.000000e+00
9.724058e-01, 5, 4400.000000, 5.005800e+03, 7.500000e+01, 1.000000e+00
9.212030e-01, 5, 4600.000000, 5.260200e+03, 7.200000e+01, 1.000000e+00
9.891634e-01, 5, 4800.000000, 5.437000e+03, 8.380000e+01, 1.000000e+00
1.014611e+00, 5, 5000.000000, 5.705400e+03, 8.820000e+01, 1.000000e+00
1.049159e+00, 5, 5200.000000, 5.949800e+03, 6.640000e+01, 1.000000e+00
1.195557e+00, 5, 5400.000000, 6.183400e+03, 8.980000e+01, 1.000000e+00
1.390937e+00, 5, 5600.000000, 6.356600e+03, 8.340000e+01, 1.000000e+00
1.251358e+00, 5, 5800.000000, 6.650600e+03, 6.560000e+01, 1.000000e+00
1.337884e+00, 5, 6000.000000, 6.837800e+03, 6.980000e+01, 1.000000e+00
1.242102e+00, 5, 6200.000000, 7.089800e+03, 7.560000e+01, 1.000000e+00
1.279367e+00, 5, 6400.000000, 7.323800e+03, 7.480000e+01, 1.000000e+00
1.371158e+00, 5, 6600.000000, 7.512600e+03, 7.400000e+01, 1.000000e+00
1.499691e+00, 5, 6800.000000, 7.765000e+03, 8.880000e+01, 1.000000e+00
1.410019e+00, 5, 7000.000000, 8.015800e+03, 8.180000e+01, 1.000000e+00
1.454689e+00, 5, 7200.000000, 8.232600e+03, 7.580000e+01, 1.000000e+00
